1005,Sensor3e77fb,1, 2022-05-19  11:19:27 
1009,Sensor3e7843,-1, 2022-05-19  11:19:27 
1011,Sensor3e0f41,1, 2022-05-19  11:19:27 
1012,Sensor3e77a7,-1, 2022-05-19  11:19:27 
1015,Sensor3e784f,-1, 2022-05-19  11:19:27 
1018,Sensor3e6cb9,-1, 2022-05-19  11:19:27 
1019,Sensor3e785f,-1, 2022-05-19  11:19:27 
1027,Sensor3e09e7,-1, 2022-05-19  11:19:27 
1030,Sensor3e77eb,-1, 2022-05-19  11:19:27 
1042,Sensor3e0a53,-1, 2022-05-19  11:19:27 
1047,Sensor3e09e5,1, 2022-05-19  11:19:27 
1051,Sensor3edc07,-1, 2022-05-19  11:19:27 
1052,Sensor3de909,-1, 2022-05-19  11:19:27 
1060,Sensor3e1335,1, 2022-05-19  11:19:27 
1062,Sensor3e77e9,-1, 2022-05-19  11:19:27 
1065,Sensor3ee9eb,1, 2022-05-19  11:19:27 
1079,Sensor3ee9cd,1, 2022-05-19  11:19:27 
1081,Sensor3edbf1,1, 2022-05-19  11:19:27 
1085,Sensor3edc09,1, 2022-05-19  11:19:27 
1087,Sensor3deb83,-1, 2022-05-19  11:19:27 
774,Sensor3ee26d,-1, 2022-05-19  11:19:37 
778,Sensor3ddfe7,-1, 2022-05-19  11:19:37 
780,Sensor3df1f1,1, 2022-05-19  11:19:37 
789,Sensor3ef641,1, 2022-05-19  11:19:37 
796,Sensor3e785d,-1, 2022-05-19  11:19:37 
799,Sensor3dd7cd,1, 2022-05-19  11:19:37 
801,Sensor3defd1,-1, 2022-05-19  11:19:37 
811,Sensor3de021,1, 2022-05-19  11:19:37 
823,Sensor3e6cad,1, 2022-05-19  11:19:37 
833,Sensor3ddb67,-1, 2022-05-19  11:19:37 
835,Sensor3df00d,-1, 2022-05-19  11:19:37 
837,Sensor3defdf,1, 2022-05-19  11:19:37 
840,Sensor3dee81,-1, 2022-05-19  11:19:37 
845,Sensor3df25f,-1, 2022-05-19  11:19:37 
848,Sensor3dcd13,1, 2022-05-19  11:19:37 
850,Sensor3e02e9,1, 2022-05-19  11:19:37 
855,Sensor3df253,1, 2022-05-19  11:19:37 
858,Sensor3ddc07,-1, 2022-05-19  11:19:37 
877,Sensor3e784d,1, 2022-05-19  11:19:37 
881,Sensor3e276f,-1, 2022-05-19  11:19:37 
882,Sensor3ded75,-1, 2022-05-19  11:19:37 
883,Sensor3ee27d,1, 2022-05-19  11:19:37 
896,Sensor3e6cf1,1, 2022-05-19  11:19:37 
912,Sensor3e77ef,-1, 2022-05-19  11:19:37 
914,Sensor3ddc71,1, 2022-05-19  11:19:37 
918,Sensor3dee8b,-1, 2022-05-19  11:19:37 
926,Sensor3df2ab,-1, 2022-05-19  11:19:37 
927,Sensor3defaf,1, 2022-05-19  11:19:37 
930,Sensor3e09cd,-1, 2022-05-19  11:19:37 
936,Sensor3e6ce5,1, 2022-05-19  11:19:37 
942,Sensor3e78e9,-1, 2022-05-19  11:19:37 
943,Sensor3e0a27,1, 2022-05-19  11:19:37 
951,Sensor3debc5,-1, 2022-05-19  11:19:37 
958,Sensor3dec7b,1, 2022-05-19  11:19:37 
981,Sensor3df2b7,-1, 2022-05-19  11:19:37 
986,Sensor3e6ccb,1, 2022-05-19  11:19:37 
991,Sensor3e7807,1, 2022-05-19  11:19:37 
1000,Sensor3e77ed,-1, 2022-05-19  11:19:37 
1005,Sensor3e77fb,1, 2022-05-19  11:19:37 
1009,Sensor3e7843,-1, 2022-05-19  11:19:37 
1011,Sensor3e0f41,1, 2022-05-19  11:19:37 
1012,Sensor3e77a7,-1, 2022-05-19  11:19:37 
1015,Sensor3e784f,-1, 2022-05-19  11:19:37 
1018,Sensor3e6cb9,-1, 2022-05-19  11:19:37 
1019,Sensor3e785f,-1, 2022-05-19  11:19:37 
1027,Sensor3e09e7,-1, 2022-05-19  11:19:37 
1030,Sensor3e77eb,-1, 2022-05-19  11:19:37 
1042,Sensor3e0a53,-1, 2022-05-19  11:19:37 
1047,Sensor3e09e5,1, 2022-05-19  11:19:37 
1051,Sensor3edc07,-1, 2022-05-19  11:19:37 
1052,Sensor3de909,-1, 2022-05-19  11:19:37 
1060,Sensor3e1335,1, 2022-05-19  11:19:37 
1062,Sensor3e77e9,-1, 2022-05-19  11:19:37 
1065,Sensor3ee9eb,1, 2022-05-19  11:19:37 
1079,Sensor3ee9cd,1, 2022-05-19  11:19:37 
1081,Sensor3edbf1,1, 2022-05-19  11:19:37 
1085,Sensor3edc09,1, 2022-05-19  11:19:37 
1087,Sensor3deb83,-1, 2022-05-19  11:19:37 
774,Sensor3ee26d,-1, 2022-05-19  11:19:48 
778,Sensor3ddfe7,-1, 2022-05-19  11:19:48 
780,Sensor3df1f1,1, 2022-05-19  11:19:48 
789,Sensor3ef641,1, 2022-05-19  11:19:48 
796,Sensor3e785d,-1, 2022-05-19  11:19:48 
799,Sensor3dd7cd,1, 2022-05-19  11:19:48 
801,Sensor3defd1,-1, 2022-05-19  11:19:48 
811,Sensor3de021,1, 2022-05-19  11:19:48 
823,Sensor3e6cad,1, 2022-05-19  11:19:48 
833,Sensor3ddb67,-1, 2022-05-19  11:19:48 
835,Sensor3df00d,-1, 2022-05-19  11:19:48 
837,Sensor3defdf,1, 2022-05-19  11:19:48 
840,Sensor3dee81,-1, 2022-05-19  11:19:48 
845,Sensor3df25f,-1, 2022-05-19  11:19:48 
848,Sensor3dcd13,1, 2022-05-19  11:19:48 
850,Sensor3e02e9,1, 2022-05-19  11:19:48 
855,Sensor3df253,1, 2022-05-19  11:19:48 
858,Sensor3ddc07,-1, 2022-05-19  11:19:48 
877,Sensor3e784d,1, 2022-05-19  11:19:48 
881,Sensor3e276f,-1, 2022-05-19  11:19:48 
882,Sensor3ded75,-1, 2022-05-19  11:19:48 
883,Sensor3ee27d,1, 2022-05-19  11:19:48 
896,Sensor3e6cf1,1, 2022-05-19  11:19:48 
912,Sensor3e77ef,-1, 2022-05-19  11:19:48 
914,Sensor3ddc71,1, 2022-05-19  11:19:48 
918,Sensor3dee8b,-1, 2022-05-19  11:19:48 
926,Sensor3df2ab,-1, 2022-05-19  11:19:48 
927,Sensor3defaf,1, 2022-05-19  11:19:48 
930,Sensor3e09cd,-1, 2022-05-19  11:19:48 
936,Sensor3e6ce5,1, 2022-05-19  11:19:48 
939,Sensor3e6ce7,1, 2022-05-19  11:19:48 
942,Sensor3e78e9,-1, 2022-05-19  11:19:48 
943,Sensor3e0a27,1, 2022-05-19  11:19:48 
951,Sensor3debc5,-1, 2022-05-19  11:19:48 
958,Sensor3dec7b,1, 2022-05-19  11:19:48 
981,Sensor3df2b7,-1, 2022-05-19  11:19:48 
986,Sensor3e6ccb,1, 2022-05-19  11:19:48 
991,Sensor3e7807,1, 2022-05-19  11:19:48 
1000,Sensor3e77ed,-1, 2022-05-19  11:19:48 
1005,Sensor3e77fb,1, 2022-05-19  11:19:48 
1009,Sensor3e7843,-1, 2022-05-19  11:19:48 
1011,Sensor3e0f41,1, 2022-05-19  11:19:48 
1012,Sensor3e77a7,-1, 2022-05-19  11:19:48 
1015,Sensor3e784f,-1, 2022-05-19  11:19:48 
1018,Sensor3e6cb9,-1, 2022-05-19  11:19:48 
1019,Sensor3e785f,-1, 2022-05-19  11:19:48 
1027,Sensor3e09e7,-1, 2022-05-19  11:19:48 
1030,Sensor3e77eb,-1, 2022-05-19  11:19:48 
1042,Sensor3e0a53,-1, 2022-05-19  11:19:48 
1047,Sensor3e09e5,1, 2022-05-19  11:19:48 
1051,Sensor3edc07,-1, 2022-05-19  11:19:48 
1052,Sensor3de909,-1, 2022-05-19  11:19:48 
1060,Sensor3e1335,1, 2022-05-19  11:19:48 
1062,Sensor3e77e9,-1, 2022-05-19  11:19:48 
1065,Sensor3ee9eb,1, 2022-05-19  11:19:48 
1079,Sensor3ee9cd,1, 2022-05-19  11:19:48 
1081,Sensor3edbf1,1, 2022-05-19  11:19:48 
1085,Sensor3edc09,1, 2022-05-19  11:19:48 
1087,Sensor3deb83,-1, 2022-05-19  11:19:48 
774,Sensor3ee26d,-1, 2022-05-19  11:19:58 
778,Sensor3ddfe7,-1, 2022-05-19  11:19:58 
780,Sensor3df1f1,1, 2022-05-19  11:19:58 
786,Sensor3def9d,1, 2022-05-19  11:19:58 
789,Sensor3ef641,1, 2022-05-19  11:19:58 
796,Sensor3e785d,-1, 2022-05-19  11:19:58 
799,Sensor3dd7cd,1, 2022-05-19  11:19:58 
801,Sensor3defd1,-1, 2022-05-19  11:19:58 
811,Sensor3de021,1, 2022-05-19  11:19:58 
823,Sensor3e6cad,1, 2022-05-19  11:19:58 
828,Sensor3e6cbd,1, 2022-05-19  11:19:58 
833,Sensor3ddb67,-1, 2022-05-19  11:19:58 
835,Sensor3df00d,-1, 2022-05-19  11:19:58 
837,Sensor3defdf,1, 2022-05-19  11:19:58 
840,Sensor3dee81,-1, 2022-05-19  11:19:58 
845,Sensor3df25f,-1, 2022-05-19  11:19:58 
848,Sensor3dcd13,1, 2022-05-19  11:19:58 
850,Sensor3e02e9,1, 2022-05-19  11:19:58 
855,Sensor3df253,1, 2022-05-19  11:19:58 
858,Sensor3ddc07,-1, 2022-05-19  11:19:58 
877,Sensor3e784d,1, 2022-05-19  11:19:58 
881,Sensor3e276f,-1, 2022-05-19  11:19:58 
882,Sensor3ded75,-1, 2022-05-19  11:19:58 
883,Sensor3ee27d,1, 2022-05-19  11:19:58 
896,Sensor3e6cf1,1, 2022-05-19  11:19:58 
901,Sensor3e6ccf,1, 2022-05-19  11:19:58 
912,Sensor3e77ef,-1, 2022-05-19  11:19:58 
914,Sensor3ddc71,1, 2022-05-19  11:19:58 
918,Sensor3dee8b,-1, 2022-05-19  11:19:58 
926,Sensor3df2ab,-1, 2022-05-19  11:19:58 
927,Sensor3defaf,1, 2022-05-19  11:19:58 
930,Sensor3e09cd,-1, 2022-05-19  11:19:58 
936,Sensor3e6ce5,1, 2022-05-19  11:19:58 
939,Sensor3e6ce7,1, 2022-05-19  11:19:58 
942,Sensor3e78e9,-1, 2022-05-19  11:19:58 
943,Sensor3e0a27,1, 2022-05-19  11:19:58 
951,Sensor3debc5,-1, 2022-05-19  11:19:58 
958,Sensor3dec7b,1, 2022-05-19  11:19:58 
981,Sensor3df2b7,-1, 2022-05-19  11:19:58 
986,Sensor3e6ccb,1, 2022-05-19  11:19:58 
991,Sensor3e7807,1, 2022-05-19  11:19:58 
1000,Sensor3e77ed,-1, 2022-05-19  11:19:58 
1005,Sensor3e77fb,1, 2022-05-19  11:19:58 
1009,Sensor3e7843,-1, 2022-05-19  11:19:58 
1011,Sensor3e0f41,1, 2022-05-19  11:19:58 
1012,Sensor3e77a7,-1, 2022-05-19  11:19:58 
1015,Sensor3e784f,-1, 2022-05-19  11:19:58 
1018,Sensor3e6cb9,-1, 2022-05-19  11:19:58 
1019,Sensor3e785f,-1, 2022-05-19  11:19:58 
1027,Sensor3e09e7,-1, 2022-05-19  11:19:58 
1030,Sensor3e77eb,-1, 2022-05-19  11:19:58 
1042,Sensor3e0a53,-1, 2022-05-19  11:19:58 
1047,Sensor3e09e5,1, 2022-05-19  11:19:58 
1051,Sensor3edc07,-1, 2022-05-19  11:19:58 
1052,Sensor3de909,-1, 2022-05-19  11:19:58 
1060,Sensor3e1335,1, 2022-05-19  11:19:58 
1062,Sensor3e77e9,-1, 2022-05-19  11:19:58 
1065,Sensor3ee9eb,1, 2022-05-19  11:19:58 
1079,Sensor3ee9cd,1, 2022-05-19  11:19:58 
1081,Sensor3edbf1,1, 2022-05-19  11:19:58 
1085,Sensor3edc09,1, 2022-05-19  11:19:58 
1087,Sensor3deb83,-1, 2022-05-19  11:19:58 
774,Sensor3ee26d,-1, 2022-05-19  11:20:09 
778,Sensor3ddfe7,-1, 2022-05-19  11:20:09 
780,Sensor3df1f1,1, 2022-05-19  11:20:09 
786,Sensor3def9d,1, 2022-05-19  11:20:09 
789,Sensor3ef641,1, 2022-05-19  11:20:09 
796,Sensor3e785d,-1, 2022-05-19  11:20:09 
799,Sensor3dd7cd,1, 2022-05-19  11:20:09 
801,Sensor3defd1,-1, 2022-05-19  11:20:09 
811,Sensor3de021,1, 2022-05-19  11:20:09 
823,Sensor3e6cad,1, 2022-05-19  11:20:09 
828,Sensor3e6cbd,1, 2022-05-19  11:20:09 
833,Sensor3ddb67,-1, 2022-05-19  11:20:09 
835,Sensor3df00d,-1, 2022-05-19  11:20:09 
837,Sensor3defdf,1, 2022-05-19  11:20:09 
840,Sensor3dee81,-1, 2022-05-19  11:20:09 
845,Sensor3df25f,-1, 2022-05-19  11:20:09 
848,Sensor3dcd13,1, 2022-05-19  11:20:09 
850,Sensor3e02e9,1, 2022-05-19  11:20:09 
855,Sensor3df253,1, 2022-05-19  11:20:09 
858,Sensor3ddc07,-1, 2022-05-19  11:20:09 
877,Sensor3e784d,1, 2022-05-19  11:20:09 
881,Sensor3e276f,-1, 2022-05-19  11:20:09 
882,Sensor3ded75,-1, 2022-05-19  11:20:09 
883,Sensor3ee27d,1, 2022-05-19  11:20:09 
896,Sensor3e6cf1,1, 2022-05-19  11:20:09 
901,Sensor3e6ccf,1, 2022-05-19  11:20:09 
912,Sensor3e77ef,-1, 2022-05-19  11:20:09 
914,Sensor3ddc71,1, 2022-05-19  11:20:09 
918,Sensor3dee8b,-1, 2022-05-19  11:20:09 
926,Sensor3df2ab,-1, 2022-05-19  11:20:09 
927,Sensor3defaf,1, 2022-05-19  11:20:09 
930,Sensor3e09cd,-1, 2022-05-19  11:20:09 
936,Sensor3e6ce5,1, 2022-05-19  11:20:09 
939,Sensor3e6ce7,1, 2022-05-19  11:20:09 
942,Sensor3e78e9,-1, 2022-05-19  11:20:09 
943,Sensor3e0a27,1, 2022-05-19  11:20:09 
951,Sensor3debc5,-1, 2022-05-19  11:20:09 
958,Sensor3dec7b,1, 2022-05-19  11:20:09 
981,Sensor3df2b7,-1, 2022-05-19  11:20:09 
986,Sensor3e6ccb,1, 2022-05-19  11:20:09 
991,Sensor3e7807,1, 2022-05-19  11:20:09 
1000,Sensor3e77ed,-1, 2022-05-19  11:20:09 
1005,Sensor3e77fb,1, 2022-05-19  11:20:09 
1009,Sensor3e7843,-1, 2022-05-19  11:20:09 
1011,Sensor3e0f41,1, 2022-05-19  11:20:09 
1012,Sensor3e77a7,-1, 2022-05-19  11:20:09 
1015,Sensor3e784f,-1, 2022-05-19  11:20:09 
1018,Sensor3e6cb9,-1, 2022-05-19  11:20:09 
1019,Sensor3e785f,-1, 2022-05-19  11:20:09 
1027,Sensor3e09e7,-1, 2022-05-19  11:20:09 
1030,Sensor3e77eb,-1, 2022-05-19  11:20:09 
1042,Sensor3e0a53,-1, 2022-05-19  11:20:09 
1047,Sensor3e09e5,1, 2022-05-19  11:20:09 
1051,Sensor3edc07,-1, 2022-05-19  11:20:09 
1052,Sensor3de909,-1, 2022-05-19  11:20:09 
1060,Sensor3e1335,1, 2022-05-19  11:20:09 
1062,Sensor3e77e9,-1, 2022-05-19  11:20:09 
1065,Sensor3ee9eb,1, 2022-05-19  11:20:09 
1079,Sensor3ee9cd,1, 2022-05-19  11:20:09 
1081,Sensor3edbf1,1, 2022-05-19  11:20:09 
1085,Sensor3edc09,1, 2022-05-19  11:20:09 
1087,Sensor3deb83,-1, 2022-05-19  11:20:09 
774,Sensor3ee26d,-1, 2022-05-19  11:20:19 
778,Sensor3ddfe7,-1, 2022-05-19  11:20:19 
780,Sensor3df1f1,1, 2022-05-19  11:20:19 
782,Sensor3e6cf5,1, 2022-05-19  11:20:19 
786,Sensor3def9d,1, 2022-05-19  11:20:19 
789,Sensor3ef641,1, 2022-05-19  11:20:19 
796,Sensor3e785d,-1, 2022-05-19  11:20:19 
799,Sensor3dd7cd,1, 2022-05-19  11:20:19 
801,Sensor3defd1,-1, 2022-05-19  11:20:19 
811,Sensor3de021,1, 2022-05-19  11:20:19 
823,Sensor3e6cad,1, 2022-05-19  11:20:19 
828,Sensor3e6cbd,1, 2022-05-19  11:20:19 
833,Sensor3ddb67,-1, 2022-05-19  11:20:19 
835,Sensor3df00d,-1, 2022-05-19  11:20:19 
837,Sensor3defdf,1, 2022-05-19  11:20:19 
840,Sensor3dee81,-1, 2022-05-19  11:20:19 
845,Sensor3df25f,-1, 2022-05-19  11:20:19 
848,Sensor3dcd13,1, 2022-05-19  11:20:19 
850,Sensor3e02e9,1, 2022-05-19  11:20:19 
855,Sensor3df253,1, 2022-05-19  11:20:19 
858,Sensor3ddc07,-1, 2022-05-19  11:20:19 
877,Sensor3e784d,1, 2022-05-19  11:20:19 
881,Sensor3e276f,-1, 2022-05-19  11:20:19 
882,Sensor3ded75,-1, 2022-05-19  11:20:19 
883,Sensor3ee27d,1, 2022-05-19  11:20:19 
896,Sensor3e6cf1,1, 2022-05-19  11:20:19 
901,Sensor3e6ccf,1, 2022-05-19  11:20:19 
912,Sensor3e77ef,-1, 2022-05-19  11:20:19 
914,Sensor3ddc71,1, 2022-05-19  11:20:19 
918,Sensor3dee8b,-1, 2022-05-19  11:20:19 
926,Sensor3df2ab,-1, 2022-05-19  11:20:19 
927,Sensor3defaf,1, 2022-05-19  11:20:19 
930,Sensor3e09cd,-1, 2022-05-19  11:20:19 
936,Sensor3e6ce5,1, 2022-05-19  11:20:19 
939,Sensor3e6ce7,1, 2022-05-19  11:20:19 
942,Sensor3e78e9,-1, 2022-05-19  11:20:19 
943,Sensor3e0a27,1, 2022-05-19  11:20:19 
951,Sensor3debc5,-1, 2022-05-19  11:20:19 
958,Sensor3dec7b,1, 2022-05-19  11:20:19 
981,Sensor3df2b7,-1, 2022-05-19  11:20:19 
986,Sensor3e6ccb,1, 2022-05-19  11:20:19 
991,Sensor3e7807,1, 2022-05-19  11:20:19 
1000,Sensor3e77ed,-1, 2022-05-19  11:20:19 
1005,Sensor3e77fb,1, 2022-05-19  11:20:19 
1009,Sensor3e7843,-1, 2022-05-19  11:20:19 
1011,Sensor3e0f41,1, 2022-05-19  11:20:19 
1012,Sensor3e77a7,-1, 2022-05-19  11:20:19 
1015,Sensor3e784f,-1, 2022-05-19  11:20:19 
1018,Sensor3e6cb9,-1, 2022-05-19  11:20:19 
1019,Sensor3e785f,-1, 2022-05-19  11:20:19 
1027,Sensor3e09e7,-1, 2022-05-19  11:20:19 
1030,Sensor3e77eb,-1, 2022-05-19  11:20:19 
1042,Sensor3e0a53,-1, 2022-05-19  11:20:19 
1047,Sensor3e09e5,1, 2022-05-19  11:20:19 
1051,Sensor3edc07,-1, 2022-05-19  11:20:19 
1052,Sensor3de909,-1, 2022-05-19  11:20:19 
1060,Sensor3e1335,1, 2022-05-19  11:20:19 
1062,Sensor3e77e9,-1, 2022-05-19  11:20:19 
